2019-07-06T02:55:12.656800Z,35.77,-117.55,9,3.09,0.4
CI.LRL,2019-07-06T02:55:18.848000Z,2019-07-06T02:55:24.308000Z,1.2141065141404631e-06,3706.2
CI.SRT,2019-07-06T02:55:16.378000Z,2019-07-06T02:55:19.518000Z,8.125906873309752e-06,57981.8
CI.TOW2,2019-07-06T02:55:16.378000Z,2019-07-06T02:55:19.428000Z,1.2804036219093844e-05,625041.6
CI.JRC2,2019-07-06T02:55:18.568000Z,2019-07-06T02:55:22.938000Z,3.092911661732543e-06,69418.7
CI.WMF,2019-07-06T02:55:20.998000Z,2019-07-06T02:55:27.138000Z,1.8435283250273862e-06,196253.0
CI.CCC,2019-07-06T02:55:19.688000Z,2019-07-06T02:55:24.858000Z,4.545293479255888e-06,933.4
CI.WBM,2019-07-06T02:55:19.073000Z,2019-07-06T02:55:23.703000Z,6.1722936295893035e-06,29176.7
CI.CLC,2019-07-06T02:55:14.158000Z,2019-07-06T02:55:15.158000Z,1.0559233293462367e-05,1621880.9
CI.MPM,2019-07-06T02:55:18.978000Z,2019-07-06T02:55:23.488000Z,9.964928542453158e-07,778645.6
CI.SLA,2019-07-06T02:55:18.818000Z,2019-07-06T02:55:23.198000Z,4.217878648442967e-06,461.2
2019-07-06T02:58:46.488800Z,35.57,-117.59,9,2.52,0.2
CI.SRT,2019-07-06T02:58:50.238000Z,2019-07-06T02:58:53.448000Z,3.455029673833951e-06,29562.3
CI.CLC,2019-07-06T02:58:50.928000Z,2019-07-06T02:58:54.488000Z,2.82185203307296e-07,388.0
CI.CCC,2019-07-06T02:58:51.158000Z,2019-07-06T02:58:54.868000Z,2.8379060367198178e-06,5121.2
CI.TOW2,2019-07-06T02:58:52.048000Z,2019-07-06T02:58:56.328000Z,1.4508439895497614e-06,1179.8
CI.SLA,2019-07-06T02:58:54.178000Z,2019-07-06T02:58:59.898000Z,4.683003607132481e-07,37.5
CI.LRL,2019-07-06T02:58:49.508000Z,2019-07-06T02:58:51.728000Z,2.9034100397670604e-06,4284.3
CI.WBM,2019-07-06T02:58:51.823000Z,2019-07-06T02:58:55.743000Z,1.1363953888634894e-06,1243.2
CI.MPM,2019-07-06T02:58:55.588000Z,2019-07-06T02:59:02.268000Z,8.584658862397855e-08,231.6
CI.WMF,2019-07-06T02:58:57.328000Z,2019-07-06T02:59:05.078000Z,1.408984014908264e-07,173.4
CI.JRC2,2019-07-06T02:58:54.868000Z,2019-07-06T02:59:00.798000Z,2.9492113964099864e-07,481.8
2019-07-06T03:06:22.628000Z,35.65,-117.51,9,2.07,0.3
CI.TOW2,2019-07-06T03:06:28.088000Z,2019-07-06T03:06:32.678000Z,3.857413317766547e-07,12.5
CI.SRT,2019-07-06T03:06:27.058000Z,2019-07-06T03:06:30.708000Z,5.284729306666718e-07,305.2
CI.CCC,2019-07-06T03:06:27.208000Z,2019-07-06T03:06:30.708000Z,6.638600953812351e-07,310.7
CI.WMF,2019-07-06T03:06:32.888000Z,2019-07-06T03:06:40.478000Z,6.181006969099146e-08,89.5
CI.CLC,2019-07-06T03:06:26.258000Z,2019-07-06T03:06:28.928000Z,4.956868681192765e-07,3440.4
CI.JRC2,2019-07-06T03:06:30.448000Z,2019-07-06T03:06:36.198000Z,1.888901219396419e-07,126.9
CI.SLA,2019-07-06T03:06:28.748000Z,2019-07-06T03:06:33.238000Z,3.405724548109085e-07,23.9
CI.LRL,2019-07-06T03:06:27.378000Z,2019-07-06T03:06:30.838000Z,6.401656724190053e-07,378.0
CI.MPM,2019-07-06T03:06:30.368000Z,2019-07-06T03:06:36.018000Z,7.746395168936558e-08,424.6
CI.WBM,2019-07-06T03:06:29.233000Z,2019-07-06T03:06:34.003000Z,2.0257987504049604e-07,79.4
2019-07-06T04:18:54.690800Z,35.93,-117.71,9,5.28,0.9
CI.SRT,2019-07-06T04:19:00.538000Z,2019-07-06T04:19:05.458000Z,0.0005331756689825409,24436.6
CI.JRC2,2019-07-06T04:18:58.558000Z,2019-07-06T04:19:01.568000Z,0.0006669698930091259,12336.2
CI.LRL,2019-07-06T04:19:03.868000Z,2019-07-06T04:19:10.778000Z,0.0005440435852255027,3975.7
CI.TOW2,2019-07-06T04:18:58.828000Z,2019-07-06T04:19:02.028000Z,0.0014305157405178795,12004.6
CI.WMF,2019-07-06T04:19:00.658000Z,2019-07-06T04:19:05.138000Z,0.00073411417384119,1917.6
CI.CCC,2019-07-06T04:19:04.918000Z,2019-07-06T04:19:12.438000Z,0.0011349236636821766,5307.7
CI.CLC,2019-07-06T04:18:58.318000Z,2019-07-06T04:19:00.918000Z,0.0005349599331693223,32736.2
CI.WBM,2019-07-06T04:19:02.493000Z,2019-07-06T04:19:07.973000Z,0.000307379447782994,13211.2
CI.MPM,2019-07-06T04:19:00.098000Z,2019-07-06T04:19:03.748000Z,0.0007666051963955296,57930.8
CI.SLA,2019-07-06T04:19:02.268000Z,2019-07-06T04:19:07.128000Z,0.0008233724198762119,6120.9
2019-07-06T04:41:48.800400Z,35.91,-117.67,9,3.62,0.3
CI.SRT,2019-07-06T04:41:53.578000Z,2019-07-06T04:41:57.548000Z,9.198409151152965e-06,64.0
CI.CCC,2019-07-06T04:41:58.048000Z,2019-07-06T04:42:05.218000Z,9.17909825048862e-06,46.0
CI.TOW2,2019-07-06T04:41:51.838000Z,2019-07-06T04:41:54.288000Z,3.802127051204864e-05,48.3
CI.JRC2,2019-07-06T04:41:52.148000Z,2019-07-06T04:41:54.688000Z,2.4080415856412745e-05,395.6
